,_unit_id,person,race_ethnicity,sexual_orientation,year_of_award,movie,award,birthplace,date_of_birth,Movie Rating,imdbIDs,Movie Length (min),IMDB Rating
531,670454611,Bette Davis,White,Straight,1936,Dangerous,Best Actress,"Lowell, Ma",5-Apr-08,Approved,tt0026261,79 min,6.9
532,670454612,Luise Rainer,White,Straight,1937,The Great Ziegfeld,Best Actress,"Dusseldorf, Germany",12-Jan-10,Not Rated,tt0027698,176 min,6.7
533,670454613,Luise Rainer,White,Straight,1938,The Good Earth,Best Actress,"Dusseldorf, Germany",12-Jan-10,Passed,tt0028944,138 min,7.5
534,670454614,Bette Davis,White,Straight,1939,Jezebel,Best Actress,"Lowell, Ma",5-Apr-08,Approved,tt0030287,104 min,7.5
535,670454614,Bette Davis,White,Straight,1939,Jezebel,Best Actress,"Lowell, Ma",5-Apr-08,Approved,tt0030287,104 min,7.5
536,670454693,Fay Bainter,White,Straight,1939,Jezebel,Best Supporting Actress,"Los Angeles, Ca",7-Dec-1891,Approved,tt0030287,104 min,7.5
537,670454693,Fay Bainter,White,Straight,1939,Jezebel,Best Supporting Actress,"Los Angeles, Ca",7-Dec-1891,Approved,tt0030287,104 min,7.5
538,670454616,Ginger Rogers,White,Straight,1941,Kitty Foyle,Best Actress,"Independence, Mo",16-Jul-11,Approved,tt0032671,108 min,7.0
539,670454616,Ginger Rogers,White,Straight,1941,Kitty Foyle,Best Actress,"Independence, Mo",16-Jul-11,Approved,tt0032671,108 min,7.0
540,670939613,Ginger Rogers,White,Straight,1941,Kitty Foyle,Best Actress,"Independence, Mo",16-Jul-11,Approved,tt0032671,108 min,7.0
541,670939613,Ginger Rogers,White,Straight,1941,Kitty Foyle,Best Actress,"Independence, Mo",16-Jul-11,Approved,tt0032671,108 min,7.0
542,670454617,Joan Fontaine,White,Straight,1940,Suspicion,Best Actress,"Tokyo, Japan",22-Oct-17,Not Rated,tt0034248,99 min,7.4
543,670454619,Jennifer Jones,White,Straight,1944,The Song of Bernadette,Best Actress,"Tulsa, Ok",2-Mar-19,Approved,tt0036377,156 min,7.6
544,670454620,Ingrid Bergman,White,Straight,1945,Gaslight,Best Actress,"Stockholm, Sweden",29-Aug-15,Not Rated,tt0036855,114 min,7.8
545,670454621,Joan Crawford,White,Bisexual,1946,Mildred Pierce,Best Actress,"San Antonio, Tx",23-Mar-05,Approved,tt0037913,111 min,8.0
546,670454622,Olivia de Havilland,White,Straight,1947,To Each His Own,Best Actress,"Tokyo, Japan",1-Jul-16,Approved,tt0039040,122 min,7.7
547,670454623,Loretta Young,White,Straight,1948,The Farmer's Daughter,Best Actress,"Salt Lake City, Ut",6-Jan-13,Unrated,tt0039370,97 min,7.2
548,670454624,Jane Wyman,White,Straight,1949,Johnny Belinda,Best Actress,"St. Joseph, Mo",5-Jan-17,Unrated,tt0040495,102 min,7.7
549,670454625,Olivia de Havilland,White,Straight,1950,The Heiress,Best Actress,"Tokyo, Japan",1-Jul-16,Not Rated,tt0041452,115 min,8.1
550,670454626,Judy Holliday,White,Straight,1951,Born Yesterday,Best Actress,New York City,21-Jun-21,Not Rated,tt0042276,103 min,7.6
551,670454628,Shirley Booth,White,Straight,1953,"Come Back, Little Sheba",Best Actress,New York City,30-Aug-1898,Approved,tt0044509,99 min,7.5
552,670454629,Audrey Hepburn,White,Straight,1954,Roman Holiday,Best Actress,"Brussels, Belgium",4-May-29,Not Rated,tt0046250,118 min,8.0
553,670454630,Grace Kelly,White,Straight,1955,The Country Girl,Best Actress,"Philadelphia, Pa",12-Nov-29,Unrated,tt0046874,104 min,7.3
554,670454631,Anna Magnani,White,Straight,1956,The Rose Tattoo,Best Actress,"Rome, Italy",7-Mar-08,Unrated,tt0048563,117 min,7.0
555,670454632,Ingrid Bergman,White,Straight,1957,Anastasia,Best Actress,"Stockholm, Sweden",29-Aug-15,G,tt0118617,94 min,7.2
556,670454633,Joanne Woodward,White,Straight,1958,The Three Faces of Eve,Best Actress,"Thomasville, Ga",27-Feb-30,Approved,tt0051077,91 min,7.2
557,670454633,Joanne Woodward,White,Straight,1958,The Three Faces of Eve,Best Actress,"Thomasville, Ga",27-Feb-30,Approved,tt0051077,91 min,7.2
558,670944822,Joanne Woodward,White,Straight,1958,The Three Faces of Eve,Best Actress,"Thomasville, Ga",27-Feb-30,Approved,tt0051077,91 min,7.2
559,670944822,Joanne Woodward,White,Straight,1958,The Three Faces of Eve,Best Actress,"Thomasville, Ga",27-Feb-30,Approved,tt0051077,91 min,7.2
560,670454634,Susan Hayward,White,Straight,1959,I Want To Live!,Best Actress,"Brooklyn, Ny",30-Jun-18,Approved,tt0051758,120 min,7.4
561,670454635,Simone Signoret,White,Straight,1960,Room at the Top,Best Actress,"Wiesbaden, Germany",25-Mar-21,Not Rated,tt0053226,115 min,7.5
562,670454636,Elizabeth Taylor,White,Straight,1961,Butterfield 8,Best Actress,"London, England",27-Feb-32,Not Rated,tt0053622,109 min,6.4
563,670454637,Sophia Loren,White,Straight,1962,Two Women,Best Actress,"Pozzuoli, Italy",20-Sep-34,Not Rated,tt0054749,101 min,7.8
564,670454638,Anne Bancroft,White,Straight,1963,The Miracle Worker,Best Actress,"Bronx, Ny",17-Sep-31,Not Rated,tt0056241,106 min,8.1
565,670454638,Anne Bancroft,White,Straight,1963,The Miracle Worker,Best Actress,"Bronx, Ny",17-Sep-31,Not Rated,tt0056241,106 min,8.1
566,670454717,Patty Duke,White,Straight,1963,The Miracle Worker,Best Supporting Actress,"Elmhurst, Ny",14-Dec-46,Not Rated,tt0056241,106 min,8.1
567,670454717,Patty Duke,White,Straight,1963,The Miracle Worker,Best Supporting Actress,"Elmhurst, Ny",14-Dec-46,Not Rated,tt0056241,106 min,8.1
568,670454640,Julie Andrews,White,Straight,1965,Mary Poppins,Best Actress,"Walton-on-Thames, Surrey, England",1-Oct-35,G,tt0058331,139 min,7.8
569,670454641,Julie Christie,White,Straight,1966,Darling,Best Actress,"Chabua, Assam, India",14-Apr-41,TV-MA,tt0059084,128 min,7.1
570,670454642,Elizabeth Taylor,White,Straight,1967,Who's Afraid of Virginia Woolf?,Best Actress,"London, England",27-Feb-32,Not Rated,tt0061184,131 min,8.0
571,670454642,Elizabeth Taylor,White,Straight,1967,Who's Afraid of Virginia Woolf?,Best Actress,"London, England",27-Feb-32,Not Rated,tt0061184,131 min,8.0
572,670454642,Elizabeth Taylor,White,Straight,1967,Who's Afraid of Virginia Woolf?,Best Actress,"London, England",27-Feb-32,Not Rated,tt0061184,131 min,8.0
573,670454721,Sandy Dennis,White,Bisexual,1967,Who's Afraid of Virginia Woolf?,Best Supporting Actress,"Hastings, Ne",27-Apr-37,Not Rated,tt0061184,131 min,8.0
574,670454721,Sandy Dennis,White,Bisexual,1967,Who's Afraid of Virginia Woolf?,Best Supporting Actress,"Hastings, Ne",27-Apr-37,Not Rated,tt0061184,131 min,8.0
575,670454721,Sandy Dennis,White,Bisexual,1967,Who's Afraid of Virginia Woolf?,Best Supporting Actress,"Hastings, Ne",27-Apr-37,Not Rated,tt0061184,131 min,8.0
576,670944920,Elizabeth Taylor,White,Straight,1967,Who's Afraid of Virginia Woolf?,Best Actress,"London, England",27-Feb-32,Not Rated,tt0061184,131 min,8.0
577,670944920,Elizabeth Taylor,White,Straight,1967,Who's Afraid of Virginia Woolf?,Best Actress,"London, England",27-Feb-32,Not Rated,tt0061184,131 min,8.0
578,670944920,Elizabeth Taylor,White,Straight,1967,Who's Afraid of Virginia Woolf?,Best Actress,"London, England",27-Feb-32,Not Rated,tt0061184,131 min,8.0
579,670454643,Katharine Hepburn,White,Bisexual,1968,Guess Who's Coming to Dinner,Best Actress,"Hartford, Ct",12-May-07,Not Rated,tt0061735,108 min,7.8
580,670454644,Barbra Streisand,White,Straight,1969,Funny Girl,Best Actress,"Brooklyn, Ny",24-Apr-42,G,tt0062994,151 min,7.4
581,670454645,Katharine Hepburn,White,Bisexual,1969,The Lion in Winter,Best Actress,"Hartford, Ct",12-May-07,PG,tt0063227,134 min,7.9
582,670454646,Maggie Smith,White,Straight,1970,The Prime of Miss Jean Brodie,Best Actress,"Ilford, Essex, England",28-Dec-34,M/PG,tt0064840,116 min,7.6
583,670454646,Maggie Smith,White,Straight,1970,The Prime of Miss Jean Brodie,Best Actress,"Ilford, Essex, England",28-Dec-34,M/PG,tt0064840,116 min,7.6
584,670946199,Maggie Smith,White,Straight,1970,The Prime of Miss Jean Brodie,Best Actress,"Ilford, Essex, England",28-Dec-34,M/PG,tt0064840,116 min,7.6
585,670946199,Maggie Smith,White,Straight,1970,The Prime of Miss Jean Brodie,Best Actress,"Ilford, Essex, England",28-Dec-34,M/PG,tt0064840,116 min,7.6
586,670454647,Glenda Jackson,White,Straight,1971,Women in Love,Best Actress,"Birkenhead, Cheshire, England",9-May-36,R,tt0066579,131 min,7.2
587,670454648,Jane Fonda,White,Straight,1972,Klute,Best Actress,New York City,21-Dec-37,R,tt0067309,114 min,7.1
588,670454650,Glenda Jackson,White,Straight,1974,A Touch of Class,Best Actress,"Birkenhead, Cheshire, England",9-May-36,PG,tt0070819,106 min,6.5
589,670454651,Ellen Burstyn,White,Straight,1975,Alice Doesn't Live Here Anymore,Best Actress,"Detroit, Mi",7-Dec-32,PG,tt0071115,112 min,7.3
590,670454656,Sally Field,White,Straight,1980,Norma Rae,Best Actress,"Pasadena, Ca",6-Nov-46,PG,tt0079638,114 min,7.3
591,670454657,Sissy Spacek,White,Straight,1981,Coal Miner's Daughter,Best Actress,"Quitman, Tx",25-Dec-49,PG,tt0080549,124 min,7.5
592,670454659,Meryl Streep,White,Straight,1983,Sophie's Choice,Best Actress,"Summit, Nj",22-Jun-49,R,tt0084707,150 min,7.6
593,670454661,Sally Field,White,Straight,1985,Places in the Heart,Best Actress,"Pasadena, Ca",6-Nov-46,PG,tt0087921,111 min,7.4
594,670454662,Geraldine Page,White,Straight,1986,The Trip to Bountiful,Best Actress,"Kirksville, Mo",22-Nov-24,PG,tt0090203,108 min,7.5
595,670454663,Marlee Matlin,White,Straight,1987,Children of a Lesser God,Best Actress,"Morton Grove, Il",24-Aug-65,R,tt0090830,119 min,7.2
596,670454664,Cher,White,Bisexual,1988,Moonstruck,Best Actress,"El Centro, Ca",20-May-46,PG,tt0093565,102 min,7.1
597,670454664,Cher,White,Bisexual,1988,Moonstruck,Best Actress,"El Centro, Ca",20-May-46,PG,tt0093565,102 min,7.1
598,670454742,Olympia Dukakis,White,Straight,1988,Moonstruck,Best Supporting Actress,"Lowell, Ma",20-Jun-31,PG,tt0093565,102 min,7.1
599,670454742,Olympia Dukakis,White,Straight,1988,Moonstruck,Best Supporting Actress,"Lowell, Ma",20-Jun-31,PG,tt0093565,102 min,7.1
600,670454665,Jodie Foster,White,Lesbian,1989,The Accused,Best Actress,"Los Angeles, Ca",19-Nov-62,R,tt0094608,111 min,7.1
601,670454666,Jessica Tandy,White,Straight,1990,Driving Miss Daisy,Best Actress,"London, England",7-Jun-09,PG,tt0097239,99 min,7.3
602,670454667,Kathy Bates,White,Straight,1991,Misery,Best Actress,"Memphis, Tn",28-Jun-48,R,tt0100157,107 min,7.8
603,670454669,Emma Thompson,White,Straight,1993,Howards End,Best Actress,"London, England",15-Apr-59,PG,tt0104454,142 min,7.4
604,670454670,Holly Hunter,White,Straight,1994,The Piano,Best Actress,"Conyers, Ga",20-Mar-58,R,tt0107822,121 min,7.6
605,670454670,Holly Hunter,White,Straight,1994,The Piano,Best Actress,"Conyers, Ga",20-Mar-58,R,tt0107822,121 min,7.6
606,670454748,Anna Paquin,White,Bisexual,1994,The Piano,Best Supporting Actress,"Winnipeg, Manitoba, Canada",24-Jul-82,R,tt0107822,121 min,7.6
607,670454748,Anna Paquin,White,Bisexual,1994,The Piano,Best Supporting Actress,"Winnipeg, Manitoba, Canada",24-Jul-82,R,tt0107822,121 min,7.6
608,670454671,Jessica Lange,White,Straight,1995,Blue Sky,Best Actress,"Cloquet, Mn",20-Apr-49,PG-13,tt0109306,101 min,6.4
609,670454672,Susan Sarandon,White,Straight,1996,Dead Man Walking,Best Actress,"Queens, Ny",4-Oct-46,R,tt0112818,122 min,7.5
610,670454673,Frances McDormand,White,Straight,1997,Fargo,Best Actress,"Chicago, Il",23-Jun-57,R,tt0116282,98 min,8.1
611,670454674,Helen Hunt,White,Straight,1998,As Good As It Gets,Best Actress,"Culver City, Ca",15-Jun-63,PG-13,tt0119822,139 min,7.7
612,670454675,Gwyneth Paltrow,White,Straight,1999,Shakespeare in Love,Best Actress,"Los Angeles, Ca",27-Sep-72,R,tt0138097,123 min,7.1
613,670454675,Gwyneth Paltrow,White,Straight,1999,Shakespeare in Love,Best Actress,"Los Angeles, Ca",27-Sep-72,R,tt0138097,123 min,7.1
614,670454675,Gwyneth Paltrow,White,Straight,1999,Shakespeare in Love,Best Actress,"Los Angeles, Ca",27-Sep-72,R,tt0138097,123 min,7.1
615,670454753,Judi Dench,White,Straight,1999,Shakespeare in Love,Best Supporting Actress,"York, North Yorkshire, England",9-Dec-34,R,tt0138097,123 min,7.1
616,670454753,Judi Dench,White,Straight,1999,Shakespeare in Love,Best Supporting Actress,"York, North Yorkshire, England",9-Dec-34,R,tt0138097,123 min,7.1
617,670454753,Judi Dench,White,Straight,1999,Shakespeare in Love,Best Supporting Actress,"York, North Yorkshire, England",9-Dec-34,R,tt0138097,123 min,7.1
618,670945693,Gwyneth Paltrow,White,Straight,1999,Shakespeare in Love,Best Actress,"Los Angeles, Ca",27-Sep-72,R,tt0138097,123 min,7.1
619,670945693,Gwyneth Paltrow,White,Straight,1999,Shakespeare in Love,Best Actress,"Los Angeles, Ca",27-Sep-72,R,tt0138097,123 min,7.1
620,670945693,Gwyneth Paltrow,White,Straight,1999,Shakespeare in Love,Best Actress,"Los Angeles, Ca",27-Sep-72,R,tt0138097,123 min,7.1
621,670454676,Hilary Swank,White,Straight,2000,Boys Don't Cry,Best Actress,"Lincoln, Ne",30-Jul-74,R,tt0171804,118 min,7.5
622,670454677,Julia Roberts,White,Straight,2001,Erin Brockovich,Best Actress,"Smyrna, Ga",28-Oct-67,R,tt0195685,131 min,7.3
623,670454678,Halle Berry,Multiracial,Straight,2002,Monster's Ball,Best Actress,"Cleveland, Oh",14-Aug-66,R,tt0285742,111 min,7.0
624,670454679,Nicole Kidman,White,Straight,2003,The Hours,Best Actress,"Honolulu, Hi",20-Jun-67,PG-13,tt0274558,110 min,7.5
625,670454680,Charlize Theron,White,Straight,2004,Monster,Best Actress,"Benoni, South Africa",7-Aug-75,R,tt0340855,109 min,7.3
626,670454682,Reese Witherspoon,White,Straight,2006,Walk the Line,Best Actress,"New Orleans, La",22-Mar-76,PG-13,tt0358273,136 min,7.8
627,670454683,Helen Mirren,White,Straight,2007,The Queen,Best Actress,"Chiswick, London, England",26-Jul-45,PG-13,tt0436697,103 min,7.3
628,670454684,Marion Cotillard,White,Straight,2008,The Passionate Life of Edith Piaf,Best Actress,"Paris, France",30-Sep-75,,,,
629,670454685,Kate Winslet,White,Straight,2009,The Reader,Best Actress,"Reading, England",5-Oct-75,R,tt0976051,124 min,7.6
630,670454686,Sandra Bullock,White,Straight,2010,The Blind Side,Best Actress,"Arlington, Va",26-Jul-64,PG-13,tt0878804,129 min,7.6
631,670454687,Natalie Portman,White,Straight,2011,Black Swan,Best Actress,"Jerusalem, Israel",9-Jun-81,R,tt0947798,108 min,8.0
632,670454688,Meryl Streep,White,Straight,2012,The Iron Lady,Best Actress,"Summit, Nj",22-Jun-49,PG-13,tt1007029,105 min,6.4
633,670454689,Jennifer Lawrence,White,Na,2013,Silver Linings Playbook,Best Actress,"Louisville, Ky",15-Aug-90,R,tt1045658,122 min,7.7
634,670454690,Cate Blanchett,White,Straight,2014,Blue Jasmine,Best Actress,"Melbourne, Victoria, Australia",14-May-69,PG-13,tt2334873,98 min,7.3
635,670454691,Gale Sondergaard,White,Straight,1937,Anthony Adverse,Best Supporting Actress,"Litchfield, Mn",15-Feb-1899,Passed,tt0027300,141 min,6.3
636,670454692,Alice Brady,White,Straight,1938,In Old Chicago,Best Supporting Actress,New York City,2-Nov-1892,Passed,tt0029047,95 min,6.8
637,670454696,Mary Astor,White,Straight,1942,The Great Lie,Best Supporting Actress,"Quincy, Il",3-May-06,Approved,tt0033677,108 min,7.2
638,670454696,Mary Astor,White,Straight,1942,The Great Lie,Best Supporting Actress,"Quincy, Il",3-May-06,Approved,tt0033677,108 min,7.2
639,670944316,Mary Astor,White,Straight,1942,The Great Lie,Best Supporting Actress,"Quincy, Il",3-May-06,Approved,tt0033677,108 min,7.2
640,670944316,Mary Astor,White,Straight,1942,The Great Lie,Best Supporting Actress,"Quincy, Il",3-May-06,Approved,tt0033677,108 min,7.2
641,670454698,Katina Paxinou,White,Straight,1944,For Whom the Bell Tolls,Best Supporting Actress,"Athens, Greece",17-Dec-1900,Passed,tt0035896,170 min,6.9
642,670454699,Ethel Barrymore,White,Straight,1945,None but the Lonely Heart,Best Supporting Actress,"Philadelphia, Pa",15-Aug-1879,Passed,tt0037135,113 min,6.5
643,670454700,Anne Revere,White,Straight,1946,National Velvet,Best Supporting Actress,New York City,25-Jun-1903,Passed,tt0037120,123 min,7.3
644,670454700,Anne Revere,White,Straight,1946,National Velvet,Best Supporting Actress,New York City,25-Jun-1903,Passed,tt0037120,123 min,7.3
645,670944623,Anne Revere,White,Straight,1946,National Velvet,Best Supporting Actress,New York City,25-Jun-1903,Passed,tt0037120,123 min,7.3
646,670944623,Anne Revere,White,Straight,1946,National Velvet,Best Supporting Actress,New York City,25-Jun-1903,Passed,tt0037120,123 min,7.3
647,670454701,Anne Baxter,White,Straight,1947,The Razor's Edge,Best Supporting Actress,"Michigan City, In",7-May-23,Approved,tt0038873,145 min,7.4
648,670454703,Claire Trevor,White,Straight,1949,Key Largo,Best Supporting Actress,New York City,8-Mar-10,Not Rated,tt0040506,100 min,7.8
649,670454704,Mercedes McCambridge,White,Straight,1950,All the King's Men,Best Supporting Actress,"Joliet, Il",17-Mar-16,PG-13,tt0405676,128 min,6.2
650,670454705,Josephine Hull,White,Straight,1951,Harvey,Best Supporting Actress,"Newtonville, Ma",3-Jan-1886,Approved,tt0042546,104 min,7.9
651,670454707,Gloria Grahame,White,Straight,1953,The Bad and the Beautiful,Best Supporting Actress,"Los Angeles, Ca",28-Nov-23,Passed,tt0044391,118 min,7.8
652,670454710,Jo Van Fleet,White,Straight,1956,East of Eden,Best Supporting Actress,"Oakland, Ca",30-Dec-14,PG,tt0048028,118 min,7.9
653,670454711,Dorothy Malone,White,Straight,1957,Written on the Wind,Best Supporting Actress,"Chicago, Il",30-Jan-25,Not Rated,tt0049966,99 min,7.4
654,670454714,Shelley Winters,White,Straight,1960,The Diary of Anne Frank,Best Supporting Actress,"St. Louis, Mo",18-Aug-20,Approved,tt0052738,180 min,7.4
655,670454718,Margaret Rutherford,White,Straight,1964,the V.I.P.s,Best Supporting Actress,"London, England",11-May-1892,Not Rated,tt0057634,119 min,6.3
656,670454719,Lila Kedrova,White,Straight,1965,Zorba the Greek,Best Supporting Actress,"St. Petersburg, Russia",9-Oct-18,Not Rated,tt0057831,142 min,7.7
657,670454720,Shelley Winters,White,Straight,1966,A Patch of Blue,Best Supporting Actress,"St. Louis, Mo",18-Aug-20,Unrated,tt0059573,105 min,8.0
658,670454722,Estelle Parsons,White,Straight,1968,Bonnie and Clyde,Best Supporting Actress,"Marblehead, Ma",20-Nov-27,R,tt0061418,111 min,7.8
659,670454723,Ruth Gordon,White,Straight,1969,Rosemary's Baby,Best Supporting Actress,"Quincy, Ma",30-Oct-1896,Approved,tt0063522,137 min,8.0
660,670454724,Goldie Hawn,White,Straight,1970,Cactus Flower,Best Supporting Actress,"Silver Spring, Md",21-Nov-45,M,tt0064117,104 min,7.2
661,670454725,Helen Hayes,White,Straight,1971,Airport,Best Supporting Actress,"Washington, Dc",10-Oct-1900,G,tt0065377,137 min,6.6
662,670454727,Eileen Heckart,White,Straight,1973,Butterflies Are Free,Best Supporting Actress,"Columbus, Oh",29-Mar-19,PG,tt0068326,109 min,7.2
663,670454728,Tatum O'Neal,White,Straight,1974,Paper Moon,Best Supporting Actress,"Los Angeles, Ca",5-Nov-63,PG,tt0070510,102 min,8.1
664,670454729,Ingrid Bergman,White,Straight,1975,Murder on the Orient Express,Best Supporting Actress,"Stockholm, Sweden",29-Aug-15,PG-13,tt3402236,114 min,6.5
665,670454730,Lee Grant,White,Straight,1976,Shampoo,Best Supporting Actress,New York City,31-Oct-27,R,tt0073692,110 min,6.4
666,670454730,Lee Grant,White,Straight,1976,Shampoo,Best Supporting Actress,New York City,31-Oct-27,R,tt0073692,110 min,6.4
667,670944543,Lee Grant,White,Straight,1976,Shampoo,Best Supporting Actress,New York City,31-Oct-27,R,tt0073692,110 min,6.4
668,670944543,Lee Grant,White,Straight,1976,Shampoo,Best Supporting Actress,New York City,31-Oct-27,R,tt0073692,110 min,6.4
669,670454733,Maggie Smith,White,Straight,1979,California Suite,Best Supporting Actress,"Ilford, Essex, England",28-Dec-34,PG,tt0077289,103 min,6.2
670,670454735,Mary Steenburgen,White,Straight,1981,Melvin and Howard,Best Supporting Actress,"Newport, Ar",8-Feb-53,R,tt0081150,95 min,6.8
671,670454737,Jessica Lange,White,Straight,1983,Tootsie,Best Supporting Actress,"Cloquet, Mn",20-Apr-49,PG,tt0084805,116 min,7.4
672,670454738,Linda Hunt,White,Na,1984,The Year of Living Dangerously,Best Supporting Actress,"Morristown, Nj",2-Apr-45,PG,tt0086617,115 min,7.1
673,670454739,Peggy Ashcroft,White,Straight,1985,A Passage to India,Best Supporting Actress,"Croydon, Surrey, England",22-Dec-07,PG,tt0087892,164 min,7.3
674,670454740,Anjelica Huston,White,Straight,1986,Prizzi's Honor,Best Supporting Actress,"Santa Monica, Ca",8-Jul-51,R,tt0089841,130 min,6.7
675,670454743,Geena Davis,White,Straight,1989,The Accidental Tourist,Best Supporting Actress,"Wareham, Ma",21-Jan-56,PG,tt0094606,121 min,6.8
676,670454745,Whoopi Goldberg,Black,Straight,1991,Ghost,Best Supporting Actress,New York City,13-Nov-55,PG-13,tt0099653,127 min,7.1
677,670454746,Mercedes Ruehl,Hispanic,Straight,1992,The Fisher King,Best Supporting Actress,"Queens, Ny",28-Feb-48,R,tt0101889,137 min,7.5
678,670454747,Marisa Tomei,White,Straight,1993,My Cousin Vinny,Best Supporting Actress,"Brooklyn, Ny",4-Dec-64,R,tt0104952,120 min,7.6
679,670454749,Dianne Wiest,White,Straight,1995,Bullets Over Broadway,Best Supporting Actress,"Kansas City, Mo",28-Mar-48,R,tt0109348,98 min,7.4
680,670454750,Mira Sorvino,White,Straight,1996,Mighty Aphrodite,Best Supporting Actress,"Tenafly, Nj",28-Sep-67,R,tt0113819,95 min,7.0
681,670454752,Kim Basinger,White,Straight,1998,L.A. Confidential,Best Supporting Actress,"Athens, Ga",8-Dec-53,R,tt0119488,138 min,8.2
682,670454754,Angelina Jolie,White,Bisexual,2000,"Girl, Interrupted",Best Supporting Actress,"Los Angeles, Ca",4-Jun-75,R,tt0172493,127 min,7.3
683,670454754,Angelina Jolie,White,Bisexual,2000,"Girl, Interrupted",Best Supporting Actress,"Los Angeles, Ca",4-Jun-75,R,tt0172493,127 min,7.3
684,670944478,Angelina Jolie,White,Bisexual,2000,"Girl, Interrupted",Best Supporting Actress,"Los Angeles, Ca",4-Jun-75,R,tt0172493,127 min,7.3
685,670944478,Angelina Jolie,White,Bisexual,2000,"Girl, Interrupted",Best Supporting Actress,"Los Angeles, Ca",4-Jun-75,R,tt0172493,127 min,7.3
686,670454755,Marcia Gay Harden,White,Straight,2001,Pollock,Best Supporting Actress,"La Jolla, Ca",14-Aug-59,R,tt0183659,122 min,7.0
687,670454755,Marcia Gay Harden,White,Straight,2001,Pollock,Best Supporting Actress,"La Jolla, Ca",14-Aug-59,R,tt0183659,122 min,7.0
688,670945895,Marcia Gay Harden,White,Straight,2001,Pollock,Best Supporting Actress,"La Jolla, Ca",14-Aug-59,R,tt0183659,122 min,7.0
689,670945895,Marcia Gay Harden,White,Straight,2001,Pollock,Best Supporting Actress,"La Jolla, Ca",14-Aug-59,R,tt0183659,122 min,7.0
690,670454757,Catherine Zeta-Jones,White,Straight,2003,Chicago,Best Supporting Actress,"Mumbles, Wales",25-Sep-69,PG-13,tt0299658,113 min,7.1
691,670454758,RenÌ©e Zellweger,White,Straight,2004,Cold Mountain,Best Supporting Actress,"Katy, Tx",25-Apr-69,R,tt0159365,154 min,7.2
692,670454759,Cate Blanchett,White,Straight,2005,The Aviator,Best Supporting Actress,"Melbourne, Victoria, Australia",14-May-69,PG-13,tt0338751,170 min,7.5
693,670454760,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
694,670454760,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
695,670946276,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
696,670946276,Rachel Weisz,White,Straight,2006,The Constant Gardener,Best Supporting Actress,"London, England",7-Mar-71,R,tt0387131,129 min,7.4
697,670454761,Jennifer Hudson,Black,Straight,2007,Dreamgirls,Best Supporting Actress,"Chicago, Il",12-Sep-81,PG-13,tt0443489,130 min,6.5
698,670454762,Tilda Swinton,White,Straight,2007,Michael Clayton,Best Supporting Actress,"London, England",5-Nov-60,R,tt0465538,119 min,7.2
699,670454763,Penelope Cruz,Hispanic,Straight,2009,Vicky Cristina Barcelona,Best Supporting Actress,"Madrid, Spain",28-Apr-74,PG-13,tt0497465,96 min,7.1
700,670454764,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
701,670454764,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
702,670945834,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
703,670945834,Mo'Nique,Black,Straight,2010,Precious,Best Supporting Actress,"Woodlawn, Md",11-Dec-67,R,tt0929632,110 min,7.3
704,670454766,Octavia Spencer,Black,Na,2012,The Help,Best Supporting Actress,"Montgomery, Al",25-May-72,PG-13,tt1454029,146 min,8.0
705,670454767,Anne Hathaway,White,Straight,2013,Les MisÌ©rables,Best Supporting Actress,"Brooklyn, Ny",12-Nov-82,,,,
706,670454768,Lupita Nyong'o,Black,Na,2014,12 Years a Slave,Best Supporting Actress,"Mexico City, Mexico",1-Mar-83,R,tt2024544,134 min,8.1
